EventID,Enlem,Boylam,Derinlik,Rms,Büyüklük,İl,Gün,Ay,Yıl,Saat,Dakika,Saniye
517749,41.1653,43.7158,7.44,0.63,2.1,105,16,12,2021,23,24,18
517747,39.0086,30.1531,6.98,0.38,2.0,89,16,12,2021,23,18,44
517748,37.0233,28.262,7.03,0.28,1.6,100,16,12,2021,22,49,51
517746,37.8403,26.8918,7.0,0.2,1.4,22,16,12,2021,21,56,49
517744,41.0965,43.7065,7.43,0.38,2.1,119,16,12,2021,21,35,00
517743,38.8371,26.9371,7.0,0.24,1.4,70,16,12,2021,21,26,31
517745,41.184,43.799,7.46,0.58,2.3,105,16,12,2021,20,50,49
517740,40.0295,40.0198,7.01,0.47,2.6,50,16,12,2021,20,17,15
517739,39.341,40.75,11.48,0.42,3.1,31,16,12,2021,20,08,35
517741,37.3865,27.5431,6.99,0.39,1.4,100,16,12,2021,19,41,22
517737,38.9288,26.1035,25.13,0.3,3.4,70,16,12,2021,18,44,44
517742,38.0408,26.2441,7.03,0.26,1.8,70,16,12,2021,18,36,38
517738,38.921,26.116,7.0,0.7,2.0,70,16,12,2021,18,34,31
517736,39.3235,41.2041,7.0,0.4,1.9,101,16,12,2021,18,09,22
517735,38.3761,39.7688,12.54,0.37,1.6,49,16,12,2021,17,35,43
517734,37.8425,26.839,7.0,0.21,1.7,70,16,12,2021,16,21,34
517733,40.0205,28.879,24.11,0.1,1.7,36,16,12,2021,16,12,51
517732,37.925,37.9906,7.0,0.16,1.7,94,16,12,2021,15,56,01
517730,37.9311,37.993,7.0,0.39,1.3,94,16,12,2021,15,54,27
517731,41.1691,43.8343,6.84,0.48,1.8,105,16,12,2021,15,47,20
517729,39.3673,40.769,7.03,0.7,2.1,31,16,12,2021,14,34,14
517728,38.0176,30.2298,6.98,0.61,1.6,5,16,12,2021,13,21,48
517727,38.616,31.052,9.69,0.38,2.0,5,16,12,2021,12,57,31
517726,41.1875,43.8555,5.88,0.3,2.0,105,16,12,2021,12,43,41
517725,37.351,31.8415,6.55,0.24,1.6,87,16,12,2021,12,32,30
517723,39.0108,28.0425,7.0,0.36,2.0,96,16,12,2021,12,23,54
517724,39.0818,27.5093,7.0,0.76,1.4,70,16,12,2021,12,22,09
517721,40.0665,35.2428,6.97,0.19,1.0,138,16,12,2021,11,52,35
517722,37.5631,29.2218,7.0,0.54,1.4,41,16,12,2021,11,45,52
517720,36.4895,28.7731,7.03,0.28,1.7,100,16,12,2021,11,35,46
517719,41.1395,43.817,7.14,0.38,1.6,119,16,12,2021,09,03,48
517718,41.1981,43.9635,5.27,0.49,2.2,105,16,12,2021,08,56,22
517717,39.5596,41.1185,7.0,0.22,1.5,51,16,12,2021,08,25,10
517716,37.7863,29.6853,7.0,0.18,1.2,41,16,12,2021,07,05,17
517714,36.4896,27.2715,21.4,0.27,1.6,100,16,12,2021,06,45,29
517715,38.9256,31.3951,7.0,0.48,1.7,5,16,12,2021,06,33,27
517713,36.734,33.8178,6.96,0.56,2.2,98,16,12,2021,05,49,14
517712,41.0948,43.8056,7.0,0.34,1.2,119,16,12,2021,05,00,17
517710,37.298,31.2948,7.0,0.41,2.3,15,16,12,2021,04,34,45
517711,41.177,43.7803,6.74,0.32,1.8,105,16,12,2021,04,30,16
517709,38.903,43.5131,7.04,0.51,1.7,135,16,12,2021,04,22,53
517708,36.9736,28.528,7.0,0.1,1.3,100,16,12,2021,04,15,34
517707,36.9748,28.5371,7.01,0.34,2.5,100,16,12,2021,04,13,36
517706,41.06,43.7485,7.0,0.29,1.3,119,16,12,2021,03,59,08
517705,41.0633,43.8885,7.26,0.35,1.9,119,16,12,2021,03,06,29
517704,39.0263,27.5345,6.07,0.75,1.5,96,16,12,2021,02,33,10
517703,41.1825,43.769,7.0,0.17,1.6,105,16,12,2021,02,27,35
517702,38.9955,26.1583,7.0,0.43,2.0,70,16,12,2021,02,12,17
517701,36.216,27.0875,5.2,0.12,1.8,100,16,12,2021,02,04,00
517700,43.161,38.372,34.9,0.8,3.1,112,16,12,2021,01,54,21
517699,41.1906,43.8375,6.98,0.28,1.7,105,16,12,2021,01,28,15
517697,41.1836,43.7946,6.81,0.38,2.7,105,16,12,2021,00,00,07
517698,37.8735,38.277,5.39,0.24,1.6,3,15,12,2021,23,33,05
517696,38.9586,42.031,6.98,0.52,2.5,101,15,12,2021,23,29,15
517695,41.2026,43.7216,7.0,0.35,1.3,105,15,12,2021,23,13,54
517694,38.9781,42.0243,7.01,0.48,3.4,101,15,12,2021,22,57,07
517693,41.0761,43.8125,7.0,0.29,1.7,119,15,12,2021,22,10,01
517692,36.085,27.7945,6.39,0.79,1.8,45,15,12,2021,21,52,45
517691,37.921,26.9648,7.0,0.46,1.6,70,15,12,2021,21,20,26
517690,41.1485,44.0145,15.73,0.76,2.1,119,15,12,2021,20,45,37
517689,36.938,27.653,7.0,0.53,2.5,100,15,12,2021,19,55,42
517688,39.572,41.2998,7.0,0.23,2.3,51,15,12,2021,18,18,09
517687,41.1496,43.6846,7.01,0.24,1.7,105,15,12,2021,17,54,12
517686,40.421,35.2461,6.78,0.34,1.2,144,15,12,2021,15,30,04
517684,38.8363,41.8268,7.05,0.63,1.7,101,15,12,2021,15,28,45
517685,38.7445,41.8461,6.97,0.56,1.7,101,15,12,2021,15,28,44
517683,38.7676,43.2891,7.0,0.59,1.4,135,15,12,2021,15,04,44
517682,37.124,28.51,7.0,0.25,1.5,100,15,12,2021,14,42,23
517681,39.0685,28.5895,10.24,0.33,1.5,96,15,12,2021,13,54,15
517680,37.4475,32.707,7.2,0.67,1.7,87,15,12,2021,12,37,02
517678,38.602,30.355,20.4,0.5,1.7,5,15,12,2021,11,58,37
517679,36.985,28.511,16.8,0.9,1.8,100,15,12,2021,11,57,28
517677,39.152,37.2418,6.94,0.24,1.9,124,15,12,2021,10,35,16
517676,38.3046,38.3053,7.02,0.56,1.2,94,15,12,2021,09,08,44
517675,38.468,39.3423,7.0,0.25,1.3,49,15,12,2021,08,47,07
517672,38.7358,43.485,7.01,0.64,1.7,135,15,12,2021,06,19,12
517673,36.1336,27.6511,40.86,0.4,2.3,100,15,12,2021,05,56,53
517674,40.225,31.8651,6.84,0.53,1.8,14,15,12,2021,05,23,57
517671,38.5951,39.6206,6.96,0.41,1.9,49,15,12,2021,01,27,12
517670,37.7255,26.139,6.8,0.25,2.0,70,15,12,2021,00,53,40
517669,40.55,27.3343,7.05,0.63,1.9,142,15,12,2021,00,28,35
517668,36.331,27.0891,6.65,0.39,1.8,100,14,12,2021,18,56,02
517666,37.6413,27.4398,7.0,0.56,1.4,22,14,12,2021,18,45,14
517665,37.7673,27.4095,14.16,0.41,1.5,22,14,12,2021,18,44,36
517664,40.4461,44.9816,1.77,0.47,3.1,55,14,12,2021,18,31,41
517663,38.7085,43.239,7.01,0.39,2.4,135,14,12,2021,18,17,39
517662,37.7121,26.1805,7.0,0.22,1.5,70,14,12,2021,17,56,46
517667,39.0111,33.4716,7.06,0.62,1.4,14,14,12,2021,17,51,23
517661,37.9203,29.2373,5.18,0.88,1.1,41,14,12,2021,17,41,44
517659,38.4758,29.1501,7.0,0.87,0.9,134,14,12,2021,17,28,30
517660,38.4815,29.174,7.0,0.98,0.9,134,14,12,2021,17,27,23
517658,40.8076,31.6035,13.8,0.47,1.2,33,14,12,2021,17,26,02
517657,39.0855,42.1121,7.0,0.51,1.4,101,14,12,2021,16,49,03
517656,37.6326,25.9153,8.89,0.26,1.9,70,14,12,2021,16,34,33
517655,40.842,31.6363,6.94,0.22,1.0,33,14,12,2021,16,18,52
517654,38.6151,39.6931,7.13,0.29,3.0,49,14,12,2021,16,08,14
517653,38.8021,35.1968,3.45,0.94,1.1,78,14,12,2021,15,51,12
517652,41.4545,43.9333,6.42,0.48,1.6,44,14,12,2021,15,46,19
517649,38.3296,39.0563,7.0,0.22,1.4,94,14,12,2021,14,53,44
517651,37.6491,26.031,6.96,0.6,1.8,70,14,12,2021,14,53,32
517650,37.7793,29.7383,7.0,0.63,1.3,41,14,12,2021,14,48,12
517647,39.8695,31.9026,7.08,0.43,1.8,14,14,12,2021,14,43,31
517648,37.8871,27.0135,7.0,0.31,1.5,70,14,12,2021,14,37,15
517645,36.2508,26.9673,7.5,0.32,2.5,100,14,12,2021,13,10,06
517646,38.8685,43.6221,7.05,0.38,1.4,135,14,12,2021,13,06,53
517644,39.756,30.1646,7.0,0.19,1.0,52,14,12,2021,12,59,31
517643,38.3903,44.5105,5.57,0.45,2.2,80,14,12,2021,12,56,57
517641,38.459,39.2971,7.0,0.34,1.5,49,14,12,2021,12,37,52
517642,38.042,32.8455,7.0,0.14,1.2,87,14,12,2021,12,34,45
517640,40.8355,41.48,7.0,0.35,1.1,20,14,12,2021,12,24,28
517639,37.2471,32.1545,12.62,0.14,1.8,87,14,12,2021,12,17,39
517637,39.7945,29.0911,7.0,0.8,1.1,36,14,12,2021,12,07,58
517638,38.7513,43.7648,7.18,0.64,1.3,135,14,12,2021,12,01,32
517636,37.1156,37.1651,4.22,0.26,2.0,54,14,12,2021,11,49,45
517634,37.3386,26.8758,6.72,0.14,2.5,22,14,12,2021,11,38,50
517635,37.6583,36.4281,7.0,0.37,1.4,71,14,12,2021,11,29,49
517632,40.984,32.6925,7.0,0.48,1.0,72,14,12,2021,11,10,14
517633,38.9218,43.4906,6.64,0.79,1.2,135,14,12,2021,11,07,50
517631,37.8393,26.4433,7.0,0.78,1.7,70,14,12,2021,11,01,56
517630,39.5066,33.1068,7.13,0.8,1.5,14,14,12,2021,10,47,05
517629,35.6286,28.2758,7.23,0.94,3.0,139,14,12,2021,10,02,44
517628,40.398,44.821,5.9,0.8,1.7,88,14,12,2021,09,23,05
517627,40.6603,42.7796,7.0,0.73,1.4,75,14,12,2021,09,00,51
517625,35.6965,28.3045,7.19,0.83,1.8,100,14,12,2021,08,51,58
517626,38.4803,39.2878,7.0,0.13,1.2,49,14,12,2021,08,48,21
517624,36.2201,27.6643,7.12,0.65,1.8,100,14,12,2021,08,33,37
517622,39.0188,41.563,6.99,0.32,1.9,101,14,12,2021,08,17,36
517623,40.1863,31.7235,6.72,0.58,1.7,14,14,12,2021,08,07,47
517620,38.8828,43.5055,11.0,0.27,1.9,135,14,12,2021,04,05,34
517621,38.627,43.2131,7.0,0.47,1.3,135,14,12,2021,02,50,00
517619,38.2835,28.2706,7.0,0.43,1.4,70,14,12,2021,02,00,07
517618,38.305,38.7946,7.01,0.4,1.4,94,14,12,2021,00,48,31
517617,37.8145,26.441,7.0,0.24,1.7,70,13,12,2021,23,36,14
517616,36.3516,28.582,6.88,0.56,2.0,100,13,12,2021,23,31,49
517615,37.3943,29.0526,17.84,0.29,2.5,41,13,12,2021,22,35,48
517612,38.5748,39.641,6.98,0.26,3.6,49,13,12,2021,20,10,33
517614,38.4108,26.8303,7.0,0.28,1.8,70,13,12,2021,20,03,44
517613,37.0033,29.097,7.0,0.22,1.3,100,13,12,2021,20,00,38
517611,38.5843,39.6148,7.0,0.31,3.3,49,13,12,2021,19,58,51
517610,36.4356,28.8135,7.05,0.21,1.5,100,13,12,2021,19,43,09
517609,38.7498,43.2848,7.01,0.17,1.2,135,13,12,2021,17,48,48
517608,38.4931,34.1275,7.16,0.28,1.5,9,13,12,2021,17,18,13
517607,38.4108,29.1096,7.0,0.53,1.2,134,13,12,2021,16,15,43
517606,39.113,27.8748,7.0,0.12,1.4,96,13,12,2021,15,27,32
517605,37.8246,29.5708,7.03,0.43,1.3,41,13,12,2021,14,24,26
517604,39.9008,41.8668,7.15,0.54,1.3,51,13,12,2021,13,28,59
517603,39.5396,26.169,7.14,0.74,1.4,142,13,12,2021,12,51,17
517601,38.1181,38.0815,7.0,0.13,1.2,94,13,12,2021,12,36,04
517602,38.9016,43.5906,12.8,0.66,1.3,135,13,12,2021,12,34,48
517600,38.9296,41.9531,7.04,0.37,1.4,101,13,12,2021,12,25,36
517599,36.4743,27.1366,7.0,0.33,1.7,100,13,12,2021,11,34,56
517598,39.151,42.2695,6.94,0.6,1.8,101,13,12,2021,11,28,47
517597,39.2616,37.0805,7.28,0.44,1.5,124,13,12,2021,11,01,08
517596,40.7455,42.2175,7.0,0.25,1.3,51,13,12,2021,10,31,49
517595,38.5993,29.083,7.08,0.52,1.0,134,13,12,2021,10,14,45
517594,37.7365,27.528,7.13,0.43,1.9,22,13,12,2021,10,03,08
517593,37.7376,27.5313,7.0,0.5,1.5,22,13,12,2021,09,59,30
517592,37.768,29.2846,7.0,0.89,2.1,41,13,12,2021,09,34,43
517591,37.737,26.0441,6.46,0.48,2.1,70,13,12,2021,07,40,09
517590,37.7525,29.2816,7.0,0.3,1.5,41,13,12,2021,07,08,12
517589,38.8933,43.5036,6.73,0.38,1.8,135,13,12,2021,06,40,59
517588,38.6898,44.6778,7.11,0.67,2.2,80,13,12,2021,06,23,21
517587,37.1873,28.3018,9.64,0.63,1.5,100,13,12,2021,06,10,30
517586,37.9491,28.8453,7.0,0.52,1.1,41,13,12,2021,04,49,04
517585,37.9386,29.2416,12.8,0.19,1.2,41,13,12,2021,04,00,37
517584,36.5375,28.387,7.26,0.71,1.9,100,13,12,2021,03,38,32
517583,40.1043,40.9786,6.7,0.31,1.4,51,13,12,2021,02,49,15
517581,39.0705,28.9848,7.1,0.43,1.4,89,13,12,2021,02,32,04
517582,38.3391,39.1108,7.0,0.4,0.9,94,13,12,2021,02,31,53
517580,38.9046,43.5446,13.71,0.24,3.0,135,13,12,2021,01,28,40
517579,39.3538,38.8128,6.97,0.37,1.5,50,13,12,2021,01,11,02
517577,40.5228,35.467,7.02,0.49,2.3,144,13,12,2021,00,58,06
517578,37.1215,28.5335,7.0,0.55,1.6,100,13,12,2021,00,45,36
517576,37.4845,35.8423,16.62,0.42,2.5,2,13,12,2021,00,25,47
517575,37.4518,35.8895,18.62,0.67,3.3,2,13,12,2021,00,23,56
517574,38.28,38.8486,7.0,0.25,2.0,94,12,12,2021,22,51,49
517573,38.7828,31.1851,7.0,0.25,1.5,5,12,12,2021,22,28,35
517572,38.7763,31.1688,7.0,0.39,1.5,5,12,12,2021,20,04,06
517571,37.2635,30.5478,1.98,0.42,1.6,34,12,12,2021,19,10,46
517570,39.3571,40.6883,7.0,0.23,1.5,31,12,12,2021,18,31,24
517569,37.9513,26.9508,7.01,0.23,2.1,70,12,12,2021,16,25,18
517568,38.6706,33.8176,6.23,0.4,0.9,9,12,12,2021,14,58,25
517567,37.8511,26.91,7.04,0.3,2.0,70,12,12,2021,14,43,48
517566,38.4025,39.0385,22.9,0.44,1.4,49,12,12,2021,14,32,42
517565,37.3145,31.9075,7.09,0.44,1.8,87,12,12,2021,12,32,58
517563,36.333,36.389,7.0,0.58,2.4,63,12,12,2021,11,27,24
517564,37.7243,25.8311,5.0,0.52,2.3,70,12,12,2021,11,22,18
517562,41.9421,42.1996,6.98,0.47,1.0,38,12,12,2021,11,14,20
517561,38.912,43.5393,15.82,0.43,1.7,135,12,12,2021,10,58,09
517560,37.8008,26.9326,6.78,0.52,2.0,22,12,12,2021,08,20,51
517552,37.9038,34.0501,7.89,0.49,2.2,87,12,12,2021,07,45,20
517558,39.963,39.1015,7.01,0.28,1.4,50,12,12,2021,05,58,34
517559,37.1616,30.6843,81.15,0.39,2.4,15,12,12,2021,05,56,12
517557,38.4271,39.2126,6.96,0.54,2.1,49,12,12,2021,05,47,30
517556,39.3146,43.84,6.9,0.16,2.7,135,12,12,2021,05,15,56
517555,37.8723,26.7765,7.0,0.49,2.0,70,12,12,2021,04,57,34
517554,38.2288,38.8173,7.0,0.34,0.7,94,12,12,2021,03,57,22
517553,38.437,39.243,7.0,0.54,1.2,49,12,12,2021,03,55,17
517551,38.9196,43.4713,5.99,0.51,1.2,135,12,12,2021,02,06,52
517550,37.8893,26.9831,7.0,0.51,1.7,70,11,12,2021,18,59,13
517549,37.9216,29.1936,7.02,0.6,1.3,41,11,12,2021,17,42,37
517548,38.6081,44.6081,7.23,0.47,1.7,80,11,12,2021,16,49,20
517546,35.1,26.776,15.0,0.9,3.0,139,11,12,2021,16,19,10
517547,38.1906,27.1951,7.0,0.52,1.5,70,11,12,2021,15,07,53
517545,40.8416,40.652,7.24,0.43,1.4,111,11,12,2021,14,49,01
517544,40.7938,31.7213,7.97,0.17,1.5,33,11,12,2021,14,30,57
517543,37.8865,26.8691,7.0,0.12,1.4,70,11,12,2021,13,03,48
517542,37.891,26.9103,7.28,0.41,2.0,70,11,12,2021,12,47,52
517541,38.2031,38.6008,7.04,0.52,1.7,94,11,12,2021,12,29,02
517540,38.7751,31.1741,7.01,0.4,1.7,5,11,12,2021,12,28,44
517539,36.6733,27.1735,7.13,0.14,2.2,100,11,12,2021,10,11,09
517538,36.6848,27.1655,6.68,0.6,2.5,100,11,12,2021,10,09,48
517536,38.6318,30.789,7.0,0.29,1.9,5,11,12,2021,07,44,19
517535,36.5191,27.048,5.81,0.4,1.9,100,11,12,2021,07,35,51
517537,37.2116,36.7796,7.14,0.59,2.1,54,11,12,2021,06,58,53
517534,37.807,29.6736,7.0,0.45,1.5,41,11,12,2021,06,46,53
517531,35.924,30.1181,7.75,0.42,1.9,15,11,12,2021,06,43,51
517533,39.1276,42.4061,7.0,0.23,1.3,101,11,12,2021,06,39,42
517532,38.8948,31.4758,7.0,0.39,1.9,5,11,12,2021,06,31,22
517525,36.5285,27.142,7.0,0.1,1.5,100,11,12,2021,05,58,29
517526,36.5741,27.1751,7.0,0.11,1.6,45,11,12,2021,05,37,26
517524,37.4248,29.422,7.0,0.38,1.5,41,11,12,2021,05,33,14
517523,36.5618,30.9045,55.43,0.57,2.2,15,11,12,2021,05,26,34
517522,36.5706,27.2398,6.25,0.42,1.9,100,11,12,2021,05,18,10
517520,38.26,38.8551,7.0,0.27,1.4,94,11,12,2021,05,13,16
517519,37.721,26.1346,6.52,0.38,2.0,70,11,12,2021,05,08,55
517521,37.026,37.5698,9.02,0.39,1.5,54,11,12,2021,05,07,32
517510,37.689,26.0948,6.94,0.29,3.2,70,11,12,2021,05,07,07
517529,36.0456,27.8043,7.02,0.42,2.0,45,11,12,2021,04,42,48
517530,38.6398,44.1506,6.5,0.71,1.7,135,11,12,2021,04,36,39
517528,36.4148,28.6981,7.12,0.43,1.5,100,11,12,2021,04,06,07
517527,41.4058,43.8656,5.52,0.55,1.6,105,11,12,2021,03,25,54
517518,36.885,34.0521,7.17,0.76,1.8,98,11,12,2021,02,12,10
517516,38.5681,43.0465,6.96,0.47,2.1,135,11,12,2021,01,52,16
517517,38.3571,42.8778,6.66,0.25,1.4,135,11,12,2021,01,17,11
517515,38.8936,43.544,9.39,0.42,1.7,135,11,12,2021,00,34,04
517512,38.4098,26.6596,7.0,0.51,1.6,70,11,12,2021,00,23,02
517514,39.8686,43.1248,6.97,0.19,1.3,6,11,12,2021,00,22,14
517513,36.0991,29.5895,19.33,0.22,1.8,15,11,12,2021,00,20,38
517511,38.2765,38.8438,7.0,0.22,1.2,94,10,12,2021,23,56,30
517509,36.2903,31.2236,38.68,0.61,2.3,15,10,12,2021,23,01,40
517508,40.7396,27.6183,7.22,0.21,2.5,26,10,12,2021,22,23,49
517507,41.0998,35.6751,13.16,0.2,1.8,116,10,12,2021,22,00,05
517506,36.9571,27.9761,7.0,0.87,2.3,100,10,12,2021,21,35,56
517505,42.355,42.1308,7.08,0.35,2.6,118,10,12,2021,21,17,16
517504,38.2508,38.8098,6.95,0.15,1.4,94,10,12,2021,20,33,28
517503,38.759,31.1656,7.0,0.11,2.0,5,10,12,2021,20,31,40
517502,38.2395,38.8125,6.96,0.26,1.7,94,10,12,2021,20,17,01
517501,37.92,26.9483,7.0,0.14,2.2,70,10,12,2021,19,38,57
517500,37.5508,38.7951,6.95,0.45,1.9,117,10,12,2021,18,43,23
517499,37.4621,29.379,7.0,0.27,1.5,41,10,12,2021,17,48,52
517498,38.8776,43.4815,11.86,0.42,2.0,135,10,12,2021,16,01,25
517497,39.1241,37.2661,7.0,0.61,1.5,124,10,12,2021,14,51,34
517496,36.4906,27.1455,7.06,0.3,2.2,100,10,12,2021,14,25,28
517495,40.4306,33.3861,8.94,0.27,1.0,143,10,12,2021,14,08,35
517494,41.2306,33.3436,6.97,530000.0,1.7,76,10,12,2021,13,59,36
517493,38.224,38.0648,7.0,0.78,1.1,94,10,12,2021,12,47,54
517492,37.2878,31.87,6.97,0.34,2.0,87,10,12,2021,12,38,16
517491,38.098,27.0916,7.0,0.44,2.3,70,10,12,2021,11,55,07
517490,37.468,29.358,7.0,0.84,2.3,41,10,12,2021,11,27,43
517489,38.9118,43.5343,16.45,0.54,1.9,135,10,12,2021,09,34,11
517488,38.4096,39.1631,16.6,0.3,1.9,49,10,12,2021,09,33,27
517487,38.1948,28.8733,7.0,0.6,1.1,41,10,12,2021,08,12,26
517486,40.6706,30.6081,7.0,0.56,1.0,113,10,12,2021,07,49,37
517485,35.086,28.3483,21.91,0.64,3.1,139,10,12,2021,03,00,38
517484,35.2741,28.275,9.12,0.67,2.4,139,10,12,2021,00,37,04
517483,39.9798,42.5696,7.0,0.44,2.3,75,9,12,2021,23,52,43
517482,36.9008,27.9958,7.11,0.29,1.6,100,9,12,2021,21,14,13
517481,37.1145,36.825,7.06,0.36,1.7,54,9,12,2021,20,17,06
517480,36.7731,29.103,7.0,0.4,1.0,100,9,12,2021,20,04,09
517478,38.712,26.55,7.17,0.3,2.2,70,9,12,2021,19,32,19
517479,37.5718,29.5003,7.16,0.43,1.6,41,9,12,2021,19,19,15
517475,36.5236,28.7816,7.02,0.27,1.6,100,9,12,2021,18,34,17
517476,36.4728,28.7155,7.0,0.76,1.3,100,9,12,2021,18,32,11
517474,36.5566,28.7228,7.0,0.7,1.0,100,9,12,2021,18,15,24
517477,38.7755,26.3603,6.92,0.74,1.6,70,9,12,2021,18,12,19
517471,36.4715,28.7568,7.1,0.43,3.6,100,9,12,2021,18,06,44
517473,37.8778,26.9156,7.0,0.36,1.4,70,9,12,2021,18,00,46
517472,37.9143,26.923,7.0,0.29,1.6,70,9,12,2021,17,54,33
517470,38.9036,43.4546,5.9,0.51,1.8,135,9,12,2021,17,26,07
517469,38.934,43.4906,9.23,0.53,1.8,135,9,12,2021,16,22,57
517468,38.6225,39.7483,6.9,0.38,1.0,49,9,12,2021,16,03,22
517467,38.4835,29.1753,7.0,0.39,1.0,134,9,12,2021,16,02,08
517466,37.8785,27.607,7.0,0.34,1.5,22,9,12,2021,15,05,01
517465,39.9321,39.1253,7.42,0.89,1.7,50,9,12,2021,14,48,32
517464,37.8215,27.1221,7.0,0.24,2.2,22,9,12,2021,14,18,57
517463,38.5766,31.4366,9.05,0.34,1.5,5,9,12,2021,13,57,39
517462,38.5658,31.4591,6.47,0.19,1.7,5,9,12,2021,13,54,53
517461,37.2798,37.4833,7.03,0.87,1.7,54,9,12,2021,13,05,59
517460,40.7918,41.5255,7.0,0.25,1.0,20,9,12,2021,12,54,25
517459,36.4515,27.1813,10.16,0.4,2.8,100,9,12,2021,12,51,29
517458,39.691,30.708,0.1,0.48,1.7,52,9,12,2021,12,18,22
517457,40.1796,29.1511,8.05,0.4,1.2,36,9,12,2021,11,59,47
517456,39.742,30.1661,7.1,0.58,1.2,52,9,12,2021,11,58,24
517455,40.2191,29.107,8.87,0.27,1.9,36,9,12,2021,11,56,40
517454,39.4381,27.999,7.02,0.52,1.7,26,9,12,2021,10,32,49
517453,37.0645,28.3868,7.0,0.21,1.1,100,9,12,2021,10,27,09
517452,40.2398,31.5513,7.0,0.12,1.3,14,9,12,2021,10,09,58
517450,40.326,27.0038,7.07,0.24,2.4,142,9,12,2021,09,57,29
517451,38.9091,43.3886,7.0,0.43,1.7,135,9,12,2021,09,50,18
517449,40.296,34.3323,7.0,0.45,0.9,144,9,12,2021,09,25,44
517448,41.09,43.7366,7.25,0.23,1.4,119,9,12,2021,09,05,14
517447,38.551,39.568,7.02,0.21,1.2,49,9,12,2021,08,31,55
517446,37.2646,37.3773,7.14,0.8,1.3,54,9,12,2021,08,08,47
517445,38.5991,31.6401,6.98,0.59,1.9,87,9,12,2021,07,58,32
517436,38.7751,38.1895,7.0,0.63,1.4,94,9,12,2021,07,25,57
517435,38.7743,38.1578,7.0,0.51,1.8,94,9,12,2021,07,24,15
517444,37.917,27.1723,7.01,0.61,1.2,70,9,12,2021,07,23,48
517438,38.7631,38.1401,7.02,0.6,1.3,94,9,12,2021,07,21,40
517437,38.7683,38.1845,7.03,0.5,1.5,94,9,12,2021,07,19,39
517439,38.7765,38.1931,7.0,0.34,1.3,94,9,12,2021,07,18,17
517443,37.688,28.9396,6.83,0.42,1.1,41,9,12,2021,07,16,38
517441,39.85,39.0346,6.99,0.64,1.7,50,9,12,2021,07,09,40
517442,37.0193,38.8801,5.81,0.46,1.4,117,9,12,2021,07,07,27
517440,38.434,38.7378,7.0,0.3,1.4,49,9,12,2021,07,01,19
517420,38.7968,38.1101,17.51,0.44,2.8,94,9,12,2021,06,52,30
517423,39.868,39.0398,6.86,0.49,2.1,50,9,12,2021,06,50,55
517421,38.7696,38.1278,15.5,0.52,2.6,94,9,12,2021,06,50,54
517422,38.7601,38.154,7.0,0.43,1.8,94,9,12,2021,06,49,40
517432,38.7606,38.1715,7.01,0.47,1.4,94,9,12,2021,06,42,49
517431,38.7576,38.155,7.03,0.67,1.6,94,9,12,2021,06,36,41
517419,38.7866,38.123,19.9,0.13,3.0,94,9,12,2021,06,28,09
517434,40.5553,36.4826,7.0,0.43,1.4,130,9,12,2021,06,16,07
517430,38.7683,38.1773,7.06,0.25,1.5,94,9,12,2021,06,13,21
517429,38.7631,38.1898,7.0,0.63,1.2,94,9,12,2021,06,07,56
517428,38.7765,38.1651,7.01,0.43,1.7,94,9,12,2021,06,07,23
517412,38.7661,38.18,7.01,0.61,1.7,94,9,12,2021,06,04,54
517410,38.7863,38.159,12.1,0.4,2.8,94,9,12,2021,06,03,33
517411,38.7941,38.156,7.21,0.42,1.7,94,9,12,2021,06,02,30
517433,37.864,29.2398,11.3,0.62,1.6,41,9,12,2021,06,02,24
517424,37.3245,36.861,7.0,0.4,1.4,71,9,12,2021,05,58,16
517426,41.3013,43.882,5.3,0.52,2.5,105,9,12,2021,05,42,05
517425,38.0283,27.1095,7.01,0.54,1.7,70,9,12,2021,05,37,06
517427,41.0796,43.6901,7.0,0.67,1.4,119,9,12,2021,05,01,51
517414,40.1745,27.3795,7.12,0.35,1.3,142,9,12,2021,04,44,24
517413,40.1735,27.4031,12.67,0.57,2.9,142,9,12,2021,04,35,54
517417,39.4046,27.901,7.01,0.43,1.4,26,9,12,2021,04,29,49
517415,36.9193,29.5828,7.13,0.54,1.4,100,9,12,2021,04,22,38
517416,36.1181,27.7401,5.88,0.43,1.7,45,9,12,2021,04,15,38
517418,39.3043,41.7476,7.0,0.52,1.8,51,9,12,2021,04,06,37
517407,37.8833,27.3715,9.9,0.41,1.3,70,9,12,2021,03,50,01
517408,37.8706,26.8598,7.19,0.62,1.5,70,9,12,2021,03,07,55
517406,37.0538,28.352,7.0,0.1,1.1,100,9,12,2021,03,06,09
517409,39.2603,40.6576,7.0,0.61,1.1,31,9,12,2021,03,03,23
517397,37.0368,28.3193,7.0,0.48,1.1,100,9,12,2021,02,58,14
517398,36.9181,29.3598,7.0,0.46,1.2,34,9,12,2021,02,52,29
517399,37.883,27.1445,7.01,0.52,1.4,22,9,12,2021,02,44,43
517403,41.1885,43.8133,7.0,0.46,1.2,105,9,12,2021,02,42,32
517400,38.1406,27.5838,7.0,0.32,1.2,70,9,12,2021,02,36,40
517402,40.7443,31.9298,7.32,0.36,1.0,33,9,12,2021,02,27,24
517401,39.0888,26.4406,6.94,0.74,1.6,91,9,12,2021,02,23,39
517405,38.0728,39.8786,6.92,0.53,1.2,43,9,12,2021,02,21,34
